"ID"	"Xcoord"	"ycoord"	"V1"	"V2"	"V3"	"v4"	"V5"
2494	400735	250005	39.198364	43.805809	0.047465	-1.601744	404.255768
2495	770057	201510	39.001751	43.564251	-0.027445	-1.678644	404.160248
2496	499621	285255	38.756527	43.165588	-0.139115	-2.057276	404.146759
2497	474560	168077	38.464821	42.85598	-0.209887	-2.182095	404.159576
2498	789282	209589	38.157906	42.532543	-0.239116	-1.973797	404.764435
2499	594284	192916	37.863632	42.254021	-0.346057	-2.269851	404.985596
2500	507745	119167	38.070152	41.964729	-0.457701	-2.147007	404.667419
2501	681826	246672	37.949783	41.73349	-0.603538	-2.3466	404.715485
2502	447162	171111	37.906231	41.358494	-0.791532	-2.987878	404.19339
2503	775691	141759	37.738033	41.02491	-0.981429	-3.133099	404.30481
2504	525558	168466	37.516602	40.799862	-1.141511	-3.386656	403.817261
2505	799542	84198	37.252403	40.498447	-1.370725	-3.730911	403.821259
2506	546704	87723	37.038437	40.241062	-1.552519	-3.784378	403.619873
2507	611507	188173	36.838497	40.011097	-1.741716	-3.990588	403.00827
2508	456345	86530	36.466419	39.783592	-1.968125	-4.194058	402.354187
2509	600377	194163	36.158035	39.579861	-2.183985	-4.321754	402.095673
2510	559164	232782	35.976467	39.329937	-2.357604	-4.235806	402.708221
2511	546651	239731	35.701859	39.155724	-2.542089	-4.467353	403.555237
2512	404756	189496	35.465359	38.998749	-2.688005	-4.59306	403.864777
2513	492620	263885	35.519012	38.851006	-2.871593	-4.50716	403.853729
2514	584576	175057	35.404808	38.697521	-2.983092	-4.825593	403.956451
2515	576991	155741	35.215931	38.437634	-3.119952	-4.898937	404.192871
2516	779829	158388	34.973927	38.232647	-3.264446	-5.117659	403.777832
2517	498485	241357	34.808144	37.986652	-3.401867	-5.050633	404.007935
2518	721991	214054	34.827923	37.884319	-3.491256	-4.940873	403.712708
2519	602032	270637	34.749043	37.720753	-3.577801	-4.640869	402.937897
2520	407910	87651	34.53635	37.569183	-3.631903	-4.662194	403.00705
2521	622386	224410	34.377045	37.586601	-3.669201	-5.001357	403.055145
2522	671161	227761	34.355499	37.3904	-3.753242	-5.069847	403.019989
2523	409027	276709	34.211895	37.144562	-3.857706	-5.12006	402.745911
2524	573737	296223	34.175758	36.997353	-3.872323	-4.703815	402.755981
2525	423997	191678	34.03632	36.885052	-3.921069	-5.223178	403.066315
2526	603313	211408	33.904842	36.761391	-3.953789	-4.769367	403.312378
2527	422448	140481	33.777184	36.615795	-3.987174	-5.16806	403.256134
2528	673709	291208	33.623055	36.406189	-4.060867	-5.205129	403.508118
2529	519778	101843	33.583298	36.282085	-4.092916	-4.887303	403.410522
2530	748569	114115	33.468174	36.217464	-4.117715	-4.495918	403.384003
2531	414660	142834	33.35891	36.123577	-4.130712	-5.274976	403.547699
2532	519807	241635	33.241634	35.995876	-4.193427	-4.680849	404.080292
2533	497719	292506	33.290897	36.048397	-4.15914	-4.149227	404.093353
2534	528289	208700	33.345661	35.86652	-4.192065	-4.25151	403.959747
2535	521367	116558	33.184769	35.817467	-4.198231	-4.824554	404.292389
2536	571916	221785	32.913723	35.665672	-4.230115	-5.020457	404.277985
2537	405106	103084	32.919651	35.589703	-4.250761	-4.776776	403.951721
2538	602713	226677	32.794903	35.418251	-4.283311	-4.765721	403.850739
2539	428379	105587	32.747108	35.260902	-4.3378	-4.806771	403.70343
2540	750378	132716	32.653534	35.097912	-4.380979	-5.030705	403.179108
2541	654131	144568	32.289253	34.947052	-4.449337	-5.553863	402.732574
2542	666509	124127	32.245098	34.863388	-4.541055	-5.751629	402.214264
2543	463446	273021	31.97097	34.746544	-4.617908	-5.983467	401.862457
2544	446954	185390	32.061893	34.649761	-4.726477	-5.661729	402.333405
2545	744408	276381	31.920933	34.508385	-4.563039	-6.072249	402.755554
2546	439886	107555	31.705618	34.366657	-3.678637	-6.14448	402.767181
2547	642013	120380	31.641336	34.219494	-3.68017	-5.817701	402.738647
2548	677729	191117	31.633265	34.085617	-3.678859	-5.833763	402.55188
2549	502357	95272	31.589251	33.973629	-3.670764	-6.23419	402.305267
2550	785974	166237	31.757727	33.85833	-3.664994	-6.474308	402.54892
2551	739248	257023	31.896566	33.73222	-3.663818	-7.026163	402.84848
2552	720672	180609	31.826172	33.640907	-3.631813	-7.228567	403.300903
2553	661225	108294	31.693518	33.539337	-3.616295	-7.373569	403.402161
2554	541818	139771	31.625183	33.546719	-3.524488	-7.05115	403.683807
2555	458608	248536	31.488562	33.446682	-3.493607	-7.200019	404.031982
2556	563424	88336	31.272465	33.434181	-3.431811	-7.05609	404.726074
2557	582874	78781	31.282345	33.380943	-3.389817	-7.108583	404.767639
2558	651963	80193	31.044907	33.343281	-3.375687	-6.836568	404.555817
2559	622304	110700	30.875599	33.271557	-3.300656	-7.032193	404.925049
2560	465689	76616	30.661274	33.233559	-3.293707	-7.173993	405.591248
2561	786884	297561	30.652086	33.127926	-3.254664	-7.10168	405.888123
2562	684482	206627	30.597267	32.993324	-3.264257	-6.877021	404.957245
2563	613817	283636	30.361668	32.847729	-3.253134	-7.038103	404.897949
2564	498898	104979	30.078323	32.835346	-3.223582	-7.505201	404.668243
2565	743004	128995	29.729078	32.764118	-3.210382	-6.750724	402.705383
2566	665770	122455	29.30138	32.652603	-3.221282	-6.608699	402.692535
2567	516715	128084	28.947708	32.65807	-3.215917	-6.864689	403.561462
2568	441877	147131	28.757858	32.461018	-3.256745	-6.879985	404.117371
2569	766914	275029	28.500355	32.316154	-3.257324	-7.358665	404.059052
2570	488757	250589	28.431086	32.196644	-3.306321	-7.125993	404.558868
2571	778788	251517	28.363258	32.213428	-3.274528	-7.524158	405.04184
2572	750145	235358	28.263412	31.932981	-3.342115	-7.331174	405.799957
2573	635888	169187	28.13938	31.87858	-3.334024	-7.292049	405.49295
2574	596328	95171	28.056282	31.77776	-3.375522	-7.64768	406.265717
2575	703828	136815	27.826416	31.582497	-3.407743	-7.674356	406.23111
2576	525506	168639	27.871334	31.467646	-3.403076	-7.706293	406.425659
2577	406319	291218	27.834953	31.404284	-3.409395	-8.094528	405.045288
2578	464157	132873	27.705875	31.334513	-3.44708	-7.778859	405.085815
2579	587772	132078	27.839283	31.275585	-3.460682	-7.459007	405.200073
2580	476333	78312	28.074255	31.220552	-3.458553	-7.673232	404.850189
2581	571047	181590	28.221577	31.189844	-3.451246	-7.69035	405.007538
2582	733427	220678	27.982508	31.12133	-3.494275	-7.521181	405.54538
2583	712352	282509	27.891325	31.073612	-3.480713	-7.411672	405.365784
2584	573510	216108	27.757584	30.977547	-3.475688	-7.703414	405.552856
2585	757095	190086	27.610624	30.938221	-3.471055	-7.443643	405.30014
2586	798331	106508	27.689533	30.870146	-3.508452	-7.807045	405.104401
2587	735172	168179	27.847965	30.770636	-3.479282	-7.888479	405.116089
2588	721117	218763	27.894144	30.732431	-3.486317	-7.531602	405.313232
2589	731941	274885	28.045177	30.763876	-3.477034	-7.791169	405.622833
2590	439236	222587	27.989872	30.596653	-3.498788	-7.388672	405.583527
2591	440516	164179	28.059879	30.611519	-3.441946	-7.535656	405.483734
2592	699618	154002	28.05484	30.525537	-3.454584	-7.257216	405.614838
2593	746708	111985	27.938847	30.47047	-3.454516	-7.324855	405.352692
2594	773657	217902	27.683403	30.379568	-3.468671	-7.312097	405.158417
2595	744313	142366	27.590872	30.347422	-3.440346	-7.519598	405.117584
2596	581393	117477	27.543957	30.277542	-3.431027	-7.641533	405.039886
2597	789128	94213	27.396826	30.283216	-3.442218	-7.529268	404.822266
2598	502480	151571	27.153784	30.213552	-3.411201	-7.687897	404.604004
2599	780979	293169	27.151716	30.136108	-3.42893	-7.300427	404.601166
2600	430616	268947	27.137026	30.058741	-3.439493	-7.324974	405.76239
2601	774828	242915	27.088177	30.052834	-3.445488	-7.497536	405.752411
2602	647377	198887	27.152189	29.990442	-3.433395	-6.945988	405.519562
2603	645227	271758	27.31813	29.95207	-3.460113	-7.062214	405.252289
2604	580657	298942	27.225246	29.895844	-3.48865	-7.077024	404.932953
2605	565500	125918	27.182613	29.86912	-3.467052	-7.129486	405.087891
2606	416142	266359	27.185478	29.82596	-3.485278	-7.166907	405.0448
2607	728850	164539	27.113552	29.776419	-3.522225	-7.148303	405.543823
2608	426405	76854	27.047394	29.70583	-3.459541	-7.126334	406.048859
2609	525857	100545	27.0198	29.65526	-3.519872	-6.97491	406.38681
2610	442626	143354	27.096401	29.622456	-3.523244	-6.918395	406.346069
2611	529281	218486	27.230886	29.669262	-3.515996	-6.873956	406.575928
2612	721382	142731	27.294668	29.555536	-3.547431	-6.430125	406.18454
2613	611448	132030	27.357334	29.439167	-3.570392	-6.697476	405.662476
2614	596239	274265	27.317411	29.499313	-3.553853	-6.451927	405.508636
2615	719252	267366	27.332106	29.485611	-3.569858	-6.525862	405.255035
2616	749498	83625	27.528385	29.487818	-3.578142	-6.315339	404.893219
2617	540601	295857	27.608	29.447657	-3.578415	-6.169093	405.334351
2618	696394	83901	27.610319	29.431442	-3.571261	-5.902866	405.325043
2619	794067	281156	27.70163	29.39802	-3.582435	-5.736682	404.743164
2620	718488	98484	27.727457	29.390362	-3.569983	-5.861987	404.676697
2621	558243	94978	27.758169	29.382919	-3.59848	-5.635345	405.048096
2622	529476	295133	27.887384	29.429796	-3.609159	-5.408039	405.075775
2623	490353	83842	28.047089	29.464376	-3.599059	-5.253157	405.718933
2624	434835	114449	28.047071	29.397068	-3.603229	-5.18819	405.505981
2625	595289	205312	28.115393	29.39238	-3.64762	-4.934553	405.649261
2626	720314	294407	28.183374	29.553207	-3.629854	-4.821215	405.124359
2627	649444	88564	28.239925	29.528648	-3.619277	-4.651396	405.332336
2628	612717	75203	28.508156	29.567677	-3.603381	-4.716426	405.508179
2629	759511	99919	28.628912	29.587057	-3.623024	-4.632983	405.58316
2630	457339	132422	28.799246	29.490822	-3.631064	-4.624926	405.931549
2631	526581	258068	28.883408	29.522642	-3.631438	-4.809531	405.824127
2632	697844	116322	28.903692	29.623451	-3.619999	-4.608887	405.659424
2633	578233	171875	29.005026	29.619766	-3.656579	-4.528332	405.222382
2634	566922	277494	29.089529	29.740704	-3.629633	-4.479532	404.92868
2635	443295	277535	29.130733	29.638678	-3.68511	-4.391352	404.848236
2636	590090	220021	29.266598	29.659647	-3.701845	-3.878603	404.719818
2637	494524	204468	29.494818	29.671604	-3.728374	-3.547482	404.681152
2638	617119	174525	29.671249	29.740658	-3.731542	-3.478039	404.650482
2639	438888	176603	29.752703	29.808996	-3.76709	-3.332491	403.116791
2640	709851	148383	29.712275	29.843287	-3.761971	-3.139244	402.51593
2641	606834	293464	29.821535	29.876673	-3.749069	-2.86909	402.14856
2642	499842	149283	29.937466	29.823616	-3.705294	-2.740268	402.365875
2643	705875	87122	30.025118	29.80345	-3.684156	-2.64783	402.172333
2644	561263	289793	30.037752	29.827757	-3.650408	-2.619713	402.094727
2645	480564	158607	30.092999	29.889521	-3.631387	-2.651373	402.242157
2646	501444	93553	30.073565	29.89477	-3.644775	-2.796427	402.712311
2647	793797	209577	30.062241	29.836807	-3.653428	-2.82729	403.176086
2648	679059	123690	30.044868	29.898569	-3.660089	-2.926707	403.059845
2649	696927	209318	30.04298	29.890839	-3.656017	-3.107212	403.403564
2650	647812	229907	29.997553	29.927275	-3.670359	-3.222219	402.504028
2651	672304	291954	29.964886	29.958618	-3.681635	-3.385396	402.682373
2652	620370	163054	29.917809	29.925661	-3.690731	-3.413228	403.225708
2653	477094	96468	29.983606	29.995174	-3.711779	-3.437938	403.484863
2654	720394	202128	29.975025	29.989059	-3.722582	-3.495208	404.249512
2655	592684	271400	29.943789	30.146584	-3.690986	-3.48274	404.371552
2656	423758	82952	30.006863	30.069715	-3.737435	-3.52786	404.611694
2657	699171	129000	30.037415	30.146334	-3.740655	-3.509176	404.742584
2658	421843	174336	30.079937	30.195728	-3.664602	-3.443155	405.010162
2659	547092	122402	30.076736	30.173077	-3.674736	-3.462624	405.099976
2660	419899	191749	30.078358	30.263796	-3.666237	-3.408391	404.514587
2661	642958	294594	30.070578	30.180004	-3.708782	-3.423676	402.801422
2662	544818	117434	30.145096	30.212223	-3.707985	-3.424197	402.769806
2663	602719	235067	30.177221	30.234367	-3.690986	-3.377578	403.448181
2664	618795	205562	30.15922	30.222481	-3.720913	-3.410111	404.699341
2665	646789	202239	30.160938	30.261776	-3.732792	-3.440918	404.345398
2666	597281	279619	30.164877	30.32279	-3.725665	-3.362469	404.553223
2667	645791	299551	30.227287	30.343386	-3.744811	-3.368465	404.535156
2668	527532	121726	30.24003	30.308556	-3.734301	-3.567599	405.053009
2669	794681	149583	30.204222	30.324474	-3.72562	-3.495521	405.278503
2670	559728	198547	30.267832	30.415371	-3.658436	-3.271138	405.943359
2671	718724	253226	30.309427	30.391441	-3.62781	-3.272927	406.067047
2672	635200	141308	30.315544	30.459337	-3.617471	-3.293043	405.822815
2673	606303	283737	30.334942	30.510353	-3.62101	-3.364965	406.321381
2674	456798	158811	30.296368	30.533554	-3.570835	-3.295683	406.908234
2675	512028	207434	30.33943	30.651697	-3.558299	-3.294133	406.844391
2676	797749	148747	30.339312	30.706511	-3.521745	-3.107008	406.787476
2677	662238	109567	30.391912	30.718994	-3.487288	-2.88746	406.110992
2678	649712	273781	30.45858	30.739319	-3.480543	-2.752175	405.732697
2679	709636	283474	30.528315	30.802734	-3.40495	-2.604055	406.318146
2680	627435	196911	30.592037	30.80209	-3.424436	-2.397802	406.467102
2681	646144	235072	30.669575	30.868725	-3.381666	-2.220607	406.238281
2682	458117	179894	30.776268	30.954979	-3.345097	-2.187736	406.36908
2683	785981	89415	30.852137	31.027203	-3.271223	-1.968125	406.602875
2684	500671	117457	30.915962	31.036335	-3.305851	-1.971362	406.721375
2685	450974	125242	30.900293	31.095459	-3.257903	-1.974581	406.085632
2686	438664	107729	30.924952	31.064213	-3.281351	-2.095299	406.258667
2687	592254	114148	31.027891	31.152233	-3.313073	-1.880865	406.430054
2688	736578	109040	31.217487	31.208511	-3.269469	-1.694098	405.982788
2689	619899	293853	31.264416	31.193916	-3.310297	-1.678802	405.528473
2690	405585	244542	31.256136	31.206331	-3.29839	-1.678021	405.242065
2691	677979	132795	31.261608	31.143074	-3.338367	-1.782175	404.805969
2692	575968	121118	31.275066	31.142412	-3.340122	-1.795206	404.05423
2693	593512	207109	31.324038	31.146757	-3.356133	-1.851228	402.938232
2694	503559	190862	31.279064	31.193834	-3.393588	-2.019329	402.280396
2695	691386	272888	31.291405	31.174286	-3.425202	-2.02832	400.883453
2696	551660	118104	31.284576	31.13242	-3.433906	-2.024658	400.966827
2697	610449	117834	31.358723	31.219358	-3.445012	-1.919292	402.885223
2698	662444	218845	31.501007	31.21176	-3.469121	-1.787463	400.724457
2699	572075	240058	31.947901	31.446873	-3.446136	-1.506768	401.506958
2700	719474	273097	32.506535	31.87219	-3.433208	-1.401367	401.45813
2701	534775	223933	32.965015	32.481754	-3.406278	-1.367131	399.457947
2702	608653	130009	33.695793	33.328152	-3.43287	-1.193915	399.138702
2703	675595	143949	34.972469	35.135509	-3.41861	-1.136469	400.23761
2704	729222	247851	36.263302	36.7295	-3.423942	-0.973956	400.631256
2705	683780	160157	37.059719	38.1017	-3.447345	-1.156704	401.27066
2706	487289	84160	37.649754	39.301929	-3.452418	-1.005927	399.480347
2707	460203	220226	38.540035	40.419018	-3.399397	-1.037098	398.982605
2708	614904	189652	39.291313	41.369518	-3.311234	-0.964043	399.752136
2709	517991	145175	39.742641	42.294704	-3.224638	-0.95057	400.431152
2710	677443	287078	40.272949	43.500427	-3.082991	-0.873785	400.591675
2711	599251	128568	40.824551	44.278755	-3.030391	-0.886719	400.470825
2712	736135	285296	41.259846	45.098248	-2.990808	-0.867074	400.33136
2713	559885	154996	41.788589	46.0242	-2.892578	-0.644384	401.913788
2714	590586	79562	42.303551	46.861855	-2.874029	-0.530569	401.916107
2715	569543	290829	43.151188	47.645767	-2.766046	-0.458867	401.703033
2716	689910	164081	43.509583	48.333977	-2.71368	-0.542185	402.095703
2717	731856	291436	43.89814	49.233444	-2.629792	-0.45254	401.951752
2718	644059	201193	44.473877	49.992165	-2.572919	0.044706	402.175873
2719	439876	291803	44.889416	50.857979	-2.421	-0.108348	402.386261
2720	727059	219878	45.098022	51.515076	-2.33902	-0.52786	401.376099
2721	696153	156042	45.609203	52.095329	-2.286269	-0.308151	401.409058
2722	757667	94445	46.033432	52.805164	-2.156256	-0.298851	401.640167
2723	698431	269108	46.281567	53.415676	-2.063561	-0.280038	402.33783
2724	686849	83254	46.60183	54.175938	-1.924487	-0.38216	402.458405
2725	623738	123433	47.068333	54.727779	-1.844687	-0.430891	402.088715
2726	663467	135124	47.418194	55.476639	-1.755893	-0.235846	401.115875
2727	446806	215788	47.663635	56.126003	-1.683493	-0.498249	401.019501
2728	736014	219054	47.921265	56.707706	-1.611828	-0.579794	401.818176
2729	609702	138610	48.062763	57.424763	-1.504588	-0.626584	402.075684
2730	517636	151126	48.422554	58.073608	-1.390585	-0.597049	402.250824
2731	488149	294650	48.504414	58.486599	-1.376818	-0.587891	401.944061
2732	786983	164477	48.899567	59.190639	-1.275953	-0.489229	402.129364
2733	402461	226638	49.005737	59.596622	-1.257778	-0.64406	403.089874
2734	705959	138842	49.378304	60.139606	-1.238105	-0.545626	401.290161
2735	581573	293878	49.759968	60.663471	-1.154415	-1.061069	400.771881
2736	471745	225391	49.822952	61.033348	-1.094057	-0.926945	399.959198
2737	416128	123020	50.050739	61.451412	-1.065373	-0.588362	399.902252
2738	570153	170937	50.566654	61.977753	-1.030285	-0.226597	399.564423
2739	613756	144176	50.958656	62.373756	-0.983563	-0.469829	400.37027
2740	405361	179339	51.100357	62.745007	-0.933594	-0.706156	400.14035
